candidate_id,is_best_estimator,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params_json
1,True,1,0.9982444663557682,0.0005656652146584,0.2870419025421142,0.0335197944499383,0.7,2.0,0.0,200,5,4,0.01,0.2,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0.2, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 2.0, ""subsample"": 0.7}"
2,False,2,0.9981366933689376,0.0006361831583509,0.3491312980651855,0.0359007200876278,0.8,1.0,0.5,300,1,5,0.01,0.3,1.0,"{""colsample_bytree"": 1.0, ""gamma"": 0.3, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.8}"
3,False,3,0.9979306531229624,0.000507673355681,0.284161376953125,0.0537040684779109,0.9,1.5,1.0,300,5,4,0.1,0.3,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5, ""subsample"": 0.9}"
4,False,4,0.9977945756609872,0.0010770129403887,0.2653476715087891,0.0150082914431956,0.8,2.0,0.0,200,1,6,0.05,0.3,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0.3, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 2.0, ""subsample"": 0.8}"
5,False,5,0.9977845210873714,0.0011014568714795,0.09328293800354,0.01185571174581,1.0,1.5,1.0,100,1,5,0.2,0.1,0.8,"{""colsample_bytree"": 0.8, ""gamma"": 0.1, ""learning_rate"": 0.2, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5, ""subsample"": 1.0}"
6,False,6,0.9977259591983816,0.0010670364808416,0.2519245624542236,0.025960588394986,0.9,1.0,1.0,300,1,5,0.1,0.3,0.7,"{""colsample_bytree"": 0.7, ""gamma"": 0.3, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
7,False,6,0.9977259591983816,0.0010670364808416,0.2197342872619629,0.0116986426816933,0.7,1.0,0.0,200,5,4,0.05,0.3,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0.3, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
8,False,6,0.9977259591983816,0.0010670364808416,0.2707753181457519,0.0082503273294411,0.7,1.5,0.5,100,1,7,0.05,0.3,0.9,"{""colsample_bytree"": 0.9, ""gamma"": 0.3, ""learning_rate"": 0.05, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 100, ""reg_alpha"": 0.5, ""reg_lambda"": 1.5, ""subsample"": 0.7}"
9,False,9,0.9977038009230108,0.0006007231291215,0.3545126914978027,0.0178125778891448,1.0,2.0,0.0,200,5,7,0.01,0.0,0.7,"{""colsample_bytree"": 0.7, ""gamma"": 0, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 2.0, ""subsample"": 1.0}"
10,False,10,0.997683481259276,0.0003360873740563,0.1510867595672607,0.0096556951575672,0.8,1.0,0.0,100,3,4,0.01,0.0,0.7,"{""colsample_bytree"": 0.7, ""gamma"": 0, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1.0, ""subsample"": 0.8}"
